id,name,korean_name,yearpublished,average,rating,weight,usersrated,recommended_players,thumbnail,rank
198707,Hostage Negotiator: Crime Wave,,2017,7.36113,6.02153,2.1852,968.0,1,https://cf.geekdo-images.com/R8XZeGP9AdrPh8G3osg5Og__thumb/img/Zang1fkGhBYrd7TDPt3hPwtXNpo=/fit-in/200x150/filters:strip_icc()/pic3025051.jpg,2945
67180,Tikal II: The Lost Temple,,2010,6.85254,6.02143,2.6226,1417.0,2|3|4,https://cf.geekdo-images.com/4ZUl9xZSS0wOONYmsAMc7Q__thumb/img/PDklb2KaGDvXtmr95uhwmlko-Mc=/fit-in/200x150/filters:strip_icc()/pic802073.jpg,2946
247314,Concept Kids: Animals,,2018,7.04854,6.02125,1.1818,1186.0,2|3|4|5|6|7,https://cf.geekdo-images.com/JmQ5V6UobToAeWnt2O5eZQ__thumb/img/OdpetBzOKBc9CXIbB4VgZ_AW58Y=/fit-in/200x150/filters:strip_icc()/pic4268509.jpg,2947
296694,BattleTech: A Game of Armored Combat,,2019,8.27102,6.02078,3.7917,654.0,2,https://cf.geekdo-images.com/r1wbk3AK3J07jdb8n2pIDA__thumb/img/mybGIrjUjTQYvsii64H-2haPipA=/fit-in/200x150/filters:strip_icc()/pic4550063.png,2948
381435,General Orders: World War II,,2023,7.42537,6.01998,2.2222,868.0,2,https://cf.geekdo-images.com/xs9CWyvypbyi4gDmOp4-Ag__thumb/img/H7OYGmsLUCQRJ3EZm-AT78auRyQ=/fit-in/200x150/filters:strip_icc()/pic7377352.jpg,2949
36400,The Guns of Gettysburg,,2013,7.83155,6.01978,3.717,683.0,2,https://cf.geekdo-images.com/EeZ2yMCxce6oTQjELDB2KQ__thumb/img/rC_2VvtmQblY1CwWGu202O9759Q=/fit-in/200x150/filters:strip_icc()/pic1510715.jpg,2950
406660,Seaside,"블루, 샌드, 씨사이드",2024,7.11782,6.01975,1.1818,1139.0,2|3|4|5,https://cf.geekdo-images.com/kRGRCtnIof68GRLRy4A9Xw__thumb/img/8Zq9Mdpg_QKlemYPhKUJRdPUntw=/fit-in/200x150/filters:strip_icc()/pic7990519.jpg,2951
354568,Amun-Re: 20th Anniversary Edition,,2023,7.4942,6.01975,2.9615,788.0,3|4|5,https://cf.geekdo-images.com/BRmAWKR64QK5zy6O4j57Ow__thumb/img/iXjSi6r51QRRO0cg8U_qMQ-lWfQ=/fit-in/200x150/filters:strip_icc()/pic6618691.png,2952
256066,"Warhammer 40,000: Kill Team",,2018,7.59568,6.01955,3.4286,893.0,2|4,https://cf.geekdo-images.com/nfUzKd7cslRijhjgCEX1Xg__thumb/img/hpJ7H833SZ5vsF9ef2ZfT9VTuAk=/fit-in/200x150/filters:strip_icc()/pic4230177.jpg,2953
302280,Shifting Stones,시프팅스톤,2020,6.51406,6.01933,1.1852,2643.0,1|2|3|4,https://cf.geekdo-images.com/plgpLHkEWQX2cMvSzzLyew__thumb/img/lqX8fIQ0z7sU_Kc9WXjRaau9OTo=/fit-in/200x150/filters:strip_icc()/pic5238602.jpg,2954
374502,Stranger Things: Upside Down,,2023,7.3025,6.01927,2.1667,1012.0,1|2|3|4,https://cf.geekdo-images.com/2L3GMevL8E4g-LSBuAS0JA__thumb/img/M-VLEXF9HskofKmdEzCFu-CMSQo=/fit-in/200x150/filters:strip_icc()/pic8288099.jpg,2955
11057,The Great Battles of Alexander: Deluxe Edition,,1995,7.7051,6.01905,3.5726,745.0,1|2|4,https://cf.geekdo-images.com/suTjL2RCVl12Mwftjfon-Q__thumb/img/hsX7cjd-5MUZDb7Q1SnDC6bcgkw=/fit-in/200x150/filters:strip_icc()/pic774569.jpg,2956
190400,Aventuria: Adventure Card Game,,2016,7.50707,6.01901,2.5882,992.0,1|2|3|4,https://cf.geekdo-images.com/jNzWBCVht3FdOEGT6ESWTA__thumb/img/z5kLflqWeugWWdT98rwVbSvjf88=/fit-in/200x150/filters:strip_icc()/pic3620198.jpg,2957
250396,Terminator Genisys: Rise of the Resistance,,2018,8.01936,6.01884,2.5333,673.0,1|2|3|4,https://cf.geekdo-images.com/thCa6MsYkrraVQk_eNXwIA__thumb/img/ughpMlOrqbudIp-3eQJMZoLOUHQ=/fit-in/200x150/filters:strip_icc()/pic4076015.jpg,2958
245271,Forbidden Sky,포비든 스카이,2018,6.37128,6.01879,2.541,3863.0,1|2|3|4|5,https://cf.geekdo-images.com/DkKz70oUiLhhGLSntEaOTw__thumb/img/QFSJHD5hZ7F0PEt0AwYwDh0IcFY=/fit-in/200x150/filters:strip_icc()/pic4177924.jpg,2959
32441,Bezzerwizzer,,2007,6.41674,6.01878,1.5276,3533.0,3|4|5|6|8|9|10|12,https://cf.geekdo-images.com/YP3pi215dwdkNt10WX4RHA__thumb/img/Q5cf7qNE5sTOw0P3P9lzm6FoNUk=/fit-in/200x150/filters:strip_icc()/pic646758.jpg,2960
340865,Lords of Ragnarok,,2023,7.30706,6.0187,3.7794,1188.0,1|2|3|4,https://cf.geekdo-images.com/8hiSer9b04DuhsMBbzU-0A__thumb/img/nfNYJD9hcxEKyHh3HdVe-_xhVU4=/fit-in/200x150/filters:strip_icc()/pic6399488.jpg,2961
254513,The Grimm Masquerade,,2019,6.88867,6.01862,1.6923,1417.0,3|4|5,https://cf.geekdo-images.com/xCV0HRT0YIvcIugEP-ZtGw__thumb/img/jrPJFcrUg4cUSOqQQGH1OAtgqu4=/fit-in/200x150/filters:strip_icc()/pic7493762.jpg,2962
83667,First Train to Nuremberg,,2010,7.02673,6.01841,3.1771,1161.0,2|3|4,https://cf.geekdo-images.com/Tj4tIPBtdLy1_7N6O4pDoQ__thumb/img/RChOf469MwxQ5-L-CMOx40QqEvo=/fit-in/200x150/filters:strip_icc()/pic910745.jpg,2963
37196,Sorry! Sliders,,2008,6.32797,6.0182,1.0611,3934.0,2|3|4,https://cf.geekdo-images.com/PKyPm_hY3Ujwd1G_C6OOTQ__thumb/img/UMrzRO0xDud1iLz5WqTOExnL8y8=/fit-in/200x150/filters:strip_icc()/pic358058.jpg,2964
244,Circus Maximus,,1979,6.78055,6.01817,2.6205,1700.0,4|5|6|7|8|9,https://cf.geekdo-images.com/oiHnUy0bF7jSIRLOfvClXw__thumb/img/XAsIadumFj2Xl3F9aaadV35qc6Y=/fit-in/200x150/filters:strip_icc()/pic290698.jpg,2965
224483,Exceed Fighting System,,2016,8.04395,6.01753,2.6818,663.0,2,https://cf.geekdo-images.com/3b_uPDiStmx29UBY2eiCoQ__thumb/img/1VCDyNNdjlAWCBLxpsBlfxub8NE=/fit-in/200x150/filters:strip_icc()/pic4226153.png,2966
16,MarraCash,,1996,6.96765,6.01728,2.1649,1203.0,3|4,https://cf.geekdo-images.com/MG02VVqE39lZZdOgtJU0mg__thumb/img/okBWket3jiozTnncTFzXEM_Lpag=/fit-in/200x150/filters:strip_icc()/pic573942.jpg,2967
200890,Pixie Queen,,2017,7.09106,6.01722,3.1224,1155.0,3|4|5,https://cf.geekdo-images.com/V7VhUJCtYTHaiYFvsVNloA__thumb/img/5fFEGfAQipMBcIYZs4CoTZIMm0U=/fit-in/200x150/filters:strip_icc()/pic3591913.jpg,2968
16991,Khet: The Laser Game,,2005,6.4901,6.01716,2.5212,2812.0,2,https://cf.geekdo-images.com/V3qUgAQLpkGU5SPffh3m2Q__thumb/img/Vi3W4mJ9VBRAovoQ04L2Vei-Mh0=/fit-in/200x150/filters:strip_icc()/pic289666.jpg,2969
45748,Carcassonne: Wheel of Fortune,,2009,7.00175,6.01709,2.0448,1255.0,2|3|4|5,https://cf.geekdo-images.com/iMohFrlsPRNWb63oXsUplw__thumb/img/UkOlzsNaXwdDAQiDsP-IFda3Y1s=/fit-in/200x150/filters:strip_icc()/pic587442.jpg,2970
40832,Keltis: Das Kartenspiel,,2009,6.68149,6.01708,1.4841,1816.0,2|3|4,https://cf.geekdo-images.com/EPyNE4kIQu-hYQYmUpnlmw__thumb/img/PYr2JcCLcSkFsKt9CLMKEESbvgI=/fit-in/200x150/filters:strip_icc()/pic588210.jpg,2971
380226,Forbidden Jungle,,2023,7.31595,6.01658,2.1176,989.0,2|3|4,https://cf.geekdo-images.com/mF_cPPO9WU4DaYGJCzEw4g__thumb/img/FiT4XEYD4oFXpHLIV1B3Kh0IKz0=/fit-in/200x150/filters:strip_icc()/pic7594347.jpg,2972
247342,Village Pillage,,2019,7.28821,6.01636,1.3462,1256.0,2|3|4|5,https://cf.geekdo-images.com/1MXXf54JPFnJpQ8iF2wQ0g__thumb/img/KXBDISQ9ol_xdFVvuxWa9CMmu8M=/fit-in/200x150/filters:strip_icc()/pic4055313.png,2973
8095,Prophecy,,2002,6.65252,6.01624,2.6368,2004.0,2|3|4,https://cf.geekdo-images.com/kdxA5PUDzdCk5NH2T_SuwQ__thumb/img/b0cUN2oY30xhUXGZQ1-oO2AI74c=/fit-in/200x150/filters:strip_icc()/pic1919190.jpg,2974
269160,Colors of Paris,컬러 오브 파리,2019,6.87404,6.0158,2.1698,1476.0,2|3|4,https://cf.geekdo-images.com/j16Xrf08-toGYZ04HqLoNw__thumb/img/xaIYrg5FuSjX6VRLLd3yL2fcyz4=/fit-in/200x150/filters:strip_icc()/pic4804321.jpg,2975
237860,The Shores of Tripoli,,2020,7.46436,6.01576,2.0408,968.0,1|2,https://cf.geekdo-images.com/tAT16ernpMN0AbqR1i6A5A__thumb/img/1GPtIA6zj-U__VxVVe8ox7nzCos=/fit-in/200x150/filters:strip_icc()/pic5432649.jpg,2976
426513,Emberleaf,,2025,8.08758,6.01556,3.0213,663.0,1|2|3|4,https://cf.geekdo-images.com/iIOvqey92U7snvFG7Vz5Hg__thumb/img/FhwQ_AjpGhZT1OI5Ep63syn3bNY=/fit-in/200x150/filters:strip_icc()/pic8356448.jpg,2977
67928,Puzzle Strike,,2010,6.61948,6.01547,2.2871,2036.0,2|3|4,https://cf.geekdo-images.com/Er7FMfvIwnrc6TtmlPoi5Q__thumb/img/JsU-aS2hwGxVYAXurc7ZOuOJjRs=/fit-in/200x150/filters:strip_icc()/pic710936.jpg,2978
41302,First Orchard,,2009,6.6944,6.01529,1.0,1833.0,1|2|3|4,https://cf.geekdo-images.com/8RKRha_bOXUtAXZ-lQdjsA__thumb/img/N0csP1n8FyCA5Rak5YKZXSQvWjA=/fit-in/200x150/filters:strip_icc()/pic7811919.jpg,2979
231999,Finished!,,2017,6.75461,6.01525,2.1702,1643.0,1,https://cf.geekdo-images.com/4ejkn3v5ZV2mxYscqJxvJg__thumb/img/u56wa_WYZvNOhdUCLHZc8-ra5m0=/fit-in/200x150/filters:strip_icc()/pic3666307.jpg,2980
691,Timbuktu,,1993,6.65052,6.01524,2.7802,1836.0,3|4|5,https://cf.geekdo-images.com/dbmQFV3HGnvsew8-wOwPaw__thumb/img/2l9kHRNhNkyNgbjZmNRPbtIvUXk=/fit-in/200x150/filters:strip_icc()/pic100711.jpg,2981
401978,Undaunted 2200: Callisto,,2024,7.77203,6.01496,2.7826,708.0,1|2|4,https://cf.geekdo-images.com/1QJDHy2SS91CMpv_-raDUw__thumb/img/BJ8FKRGCRJBMh4bUlzQgjDx__0k=/fit-in/200x150/filters:strip_icc()/pic7798985.jpg,2982
367662,Applejack,애플잭,2022,6.76644,6.01496,2.0,1639.0,1|2|3|4,https://cf.geekdo-images.com/jAzKc8Wj3lZIey9_XfKCaQ__thumb/img/SWcrs1VAAFxeeD-NXjG5RJ9oDC4=/fit-in/200x150/filters:strip_icc()/pic7648379.jpg,2983
1155,Capitol,,2001,6.7937,6.01485,2.6407,1507.0,3|4,https://cf.geekdo-images.com/gZSY6p9e1KGalcy8q2Vkyg__thumb/img/_THnLmqJ_qLbG_f0Seg6SK0NQVk=/fit-in/200x150/filters:strip_icc()/pic321621.jpg,2984
260407,Soviet Kitchen Unleashed,,2018,6.77533,6.01472,1.2778,1704.0,1|2|3|4|5|6,https://cf.geekdo-images.com/PZt1wHdi7SE7izj9pNPErg__thumb/img/gm3uGH7Y-C6TySAvIV8yxKTapRU=/fit-in/200x150/filters:strip_icc()/pic4790735.png,2985
18866,Shear Panic,,2005,6.34215,6.01464,2.2219,3874.0,2|3|4,https://cf.geekdo-images.com/JzqCDDZ2JfeQjYwzHvbsMw__thumb/img/3Q5TY3W-zzrz1-2DRed9cOD8LyQ=/fit-in/200x150/filters:strip_icc()/pic436963.jpg,2986
76417,Poseidon,,2010,6.96122,6.01442,3.5327,1193.0,2|3|4|5,https://cf.geekdo-images.com/iaibeoEk2Sl0ujV9fbptPA__thumb/img/sfCiaNCpXod-wvWAbwVFLuq0WYY=/fit-in/200x150/filters:strip_icc()/pic1041509.jpg,2987
424981,Eternal Decks,이터널 덱스,2025,8.26836,6.0144,2.7368,552.0,1|2|3|4,https://cf.geekdo-images.com/Bo6QYIQWzRRcn7KyO3AIPg__thumb/img/P9XzT5xp1nj-z8N379CrM7_ozNg=/fit-in/200x150/filters:strip_icc()/pic8512516.png,2988
172547,Queen's Architect,,2015,6.83343,6.01409,2.7937,1441.0,2|3|4,https://cf.geekdo-images.com/Mi0scH0iUlXWYFQKzvUtPA__thumb/img/RV52MEJw6ovXG06jVEq6TASRvpk=/fit-in/200x150/filters:strip_icc()/pic2448516.jpg,2989
32424,1848: Australia,,2007,7.86813,6.01396,3.8667,610.0,3|4|5,https://cf.geekdo-images.com/JP_XJHe_yPvS34FMF_w0Cg__thumb/img/aOQOM-l8Qq_qy9vrXATA-7n3l14=/fit-in/200x150/filters:strip_icc()/pic6058697.jpg,2990
367047,Caldera Park,칼데라 파크,2022,7.24246,6.01387,1.9565,936.0,1|2|3|4,https://cf.geekdo-images.com/s-oBBwjs66cIo1IvwHU1Lw__thumb/img/exR8YS7zbP1JK9zmZaKmB8sPq54=/fit-in/200x150/filters:strip_icc()/pic6972919.jpg,2991
383579,BOOoop.,,2023,7.5946,6.0138,1.4667,808.0,2,https://cf.geekdo-images.com/8BBZ9D9xq4hxgiHoF6IfQw__thumb/img/QG4fEdIVRuf1mOo56TX7rkMbruU=/fit-in/200x150/filters:strip_icc()/pic7442719.png,2992
130882,Cardline: Animals,카드라인: 동물편,2012,6.55406,6.01359,1.1235,2256.0,2|3|4|5|6|7,https://cf.geekdo-images.com/UuNZgbBvw-o6mboCwn5t-g__thumb/img/Qj0gNK8qvKuh8bXbJQSGcnZ_qiw=/fit-in/200x150/filters:strip_icc()/pic3154455.jpg,2993
19841,Pentago,펜타고,2005,6.38522,6.01348,1.8324,3777.0,2,https://cf.geekdo-images.com/FGZuDiLwPb8yHQR8Uvc__g__thumb/img/487XU51eQb6uMgbHh_cW43D8wsE=/fit-in/200x150/filters:strip_icc()/pic6813468.jpg,2994
69601,1880: China,,2010,7.8845,6.01346,4.1842,612.0,3|4|5|6|7,https://cf.geekdo-images.com/THka9Zmgd5oawubLx2hv3w__thumb/img/PigmM5p-SupEgD5pc4umKrN5vnE=/fit-in/200x150/filters:strip_icc()/pic7245218.jpg,2995
269199,Dizzle,,2019,6.79963,6.01335,1.3125,1486.0,1|2|3|4,https://cf.geekdo-images.com/T4STo4qr2HDhEnrwcRE2qA__thumb/img/h5mkzOuvF-IfaZDXfyo09cjzykI=/fit-in/200x150/filters:strip_icc()/pic4510286.jpg,2996
19427,Gemblo,젬블로 딜럭스,2003,6.78082,6.01331,1.8511,1633.0,2|3|4|6,https://cf.geekdo-images.com/67cCKOBkgJVCKQi1kfJ8wA__thumb/img/zEDoQAr0lg5iktIPgLXA0EeCInw=/fit-in/200x150/filters:strip_icc()/pic1876379.jpg,2997
204431,One Night Ultimate Alien,,2017,6.88568,6.01317,1.8966,1426.0,4|5|6|7|8|9|10,https://cf.geekdo-images.com/sFoWkWzwAWoMoTuldfoEaw__thumb/img/cDUvLZGZRcizhghLKZMHZXv0cGk=/fit-in/200x150/filters:strip_icc()/pic3493866.jpg,2998
798,Ace of Aces: Handy Rotary Series,,1980,7.0732,6.01295,1.7521,1189.0,2,https://cf.geekdo-images.com/5ATzlxqZdvpEqBbS9FZntg__thumb/img/UO1ajH3HuLgnOD35YRzysfsVSxQ=/fit-in/200x150/filters:strip_icc()/pic896670.jpg,2999
408636,Skara Brae,,2025,7.75047,6.01294,2.5312,669.0,1|2|3|4,https://cf.geekdo-images.com/v10bXNbLAYa5PSrCYTbEUA__thumb/img/OjEhoOb49kU4vpePRba-FNs-gJE=/fit-in/200x150/filters:strip_icc()/pic7906024.png,3000
331398,Mythic Battles: Ragnarök,,2023,8.41826,6.01254,3.3226,591.0,2|4,https://cf.geekdo-images.com/JT8JmvYJxL8QmcRkEn5APw__thumb/img/KGrl6lzQib59zjwwEMHpMqMBdxo=/fit-in/200x150/filters:strip_icc()/pic6005752.png,3001
111732,Kings of Air and Steam,,2013,6.85283,6.01228,2.8351,1352.0,2|3|4|5|6|7,https://cf.geekdo-images.com/YgFGtI6c7wgEoVnpIZPOkQ__thumb/img/CDiMaDUb2ISkdTuLJ16U5qqo78I=/fit-in/200x150/filters:strip_icc()/pic1527450.jpg,3002
227212,For Glory,,2020,7.89071,6.01217,2.5769,714.0,2,https://cf.geekdo-images.com/ok3AT000cAnzmogQkI5v2Q__thumb/img/EbFiCwD4n4JVCrOcIyb8FuyAid4=/fit-in/200x150/filters:strip_icc()/pic5167677.png,3003
85250,The Dwarf King,,2011,6.56137,6.01215,1.4271,2146.0,3|4|5,https://cf.geekdo-images.com/o1rhjVOjf2pfVp7IlknKfg__thumb/img/tbmzj-SeD1yw_l8rwfhJeCMDfBs=/fit-in/200x150/filters:strip_icc()/pic7170573.jpg,3004
368954,Council of Shadows,,2022,7.23261,6.01214,3.14,994.0,1|2|3|4,https://cf.geekdo-images.com/tJxtQvUGTxMr__kSFHOMBg__thumb/img/ifuFG3pYfoNrY6hT6-GRYT4RXdY=/fit-in/200x150/filters:strip_icc()/pic7050963.jpg,3005
362205,Sleeping Gods: Primeval Peril,,2023,7.54561,6.01211,2.6667,785.0,1|2,https://cf.geekdo-images.com/pNQImPAMcRD_8vVdPwnjSw__thumb/img/NXHl4pu_6HkAGQPp9LQ1JpUe4xQ=/fit-in/200x150/filters:strip_icc()/pic8037477.jpg,3006
127127,The Lord of the Rings: The Fellowship of the Ring Deck-Building Game,,2013,6.83817,6.01202,2.1351,1602.0,2|3|4|5,https://cf.geekdo-images.com/m4iqRaUy_mppQMXaRQYiEg__thumb/img/3EsYU1cx6MLMHzdiVwSAxZG8twM=/fit-in/200x150/filters:strip_icc()/pic1615179.jpg,3007
192312,Mr. Cabbagehead's Garden,,2016,7.08737,6.01184,1.7273,1097.0,1|2,https://cf.geekdo-images.com/1xnqvvQMde7Lu5msb2XBhw__thumb/img/THRAXQtxVBCZmq67rIQBqBQ6lqo=/fit-in/200x150/filters:strip_icc()/pic4092661.jpg,3008
374866,Robotrick,,2020,7.54085,6.01169,1.9545,734.0,3,https://cf.geekdo-images.com/8O1vZvD5Dd83ejNDVsv2Iw__thumb/img/OtaJqdCxRN1YS_Nmw0pUEWalIzk=/fit-in/200x150/filters:strip_icc()/pic7738861.jpg,3009
164812,Roll For It! Deluxe Edition,,2014,6.61267,6.01158,1.0822,2322.0,2|3|4|5|6|7|8,https://cf.geekdo-images.com/n4znfply_ktDowHp4ncZSw__thumb/img/v1kIaG1Y2a4TI2rI_8Vr1CF1Dgk=/fit-in/200x150/filters:strip_icc()/pic2216927.jpg,3010
23107,Drakon (Third Edition),,2006,6.45692,6.01134,1.8138,2813.0,2|3|4|5|6,https://cf.geekdo-images.com/M16DElXmmeR5O_78d1CpOA__thumb/img/_keAjU3FcMGAkLZFZbhzV-8ZvJ8=/fit-in/200x150/filters:strip_icc()/pic153409.jpg,3011
139899,VivaJava: The Coffee Game: The Dice Game,,2014,6.56016,6.01134,1.8111,2116.0,1|2|3|4,https://cf.geekdo-images.com/aXyjPiABIvayGgmvplmMJg__thumb/img/6UdjTyGNp0iuTRTGWk0-xHAcqnY=/fit-in/200x150/filters:strip_icc()/pic2089536.jpg,3012
73070,Olympus,,2010,6.79365,6.01117,3.0086,1502.0,3|4|5,https://cf.geekdo-images.com/m_JBSpZ1lj4jyD-RY1-mJw__thumb/img/yLElRHA-YOI2yX0o4kX7UfS4fAo=/fit-in/200x150/filters:strip_icc()/pic1280009.jpg,3013
19643,World of Warcraft Trading Card Game,,2006,6.72661,6.01112,2.5862,1994.0,2,https://cf.geekdo-images.com/uuxdxXdw5wLEzbZbxi0BpA__thumb/img/19bnKZOX_couOo_X044u66zvQzs=/fit-in/200x150/filters:strip_icc()/pic6521906.png,3014
18485,18MEX,,2005,7.66843,6.0107,3.8378,674.0,3|4|5,https://cf.geekdo-images.com/kljuOsbQ9yxs2tHTguxUyA__thumb/img/cAAJnv01XV-K3oTFbbM2EwZtu6Q=/fit-in/200x150/filters:strip_icc()/pic4895018.png,3015
25261,Tannhäuser,,2007,6.48555,6.01063,2.7318,3272.0,2,https://cf.geekdo-images.com/v4qUOFlg_TtLbdr5Y6O0cw__thumb/img/trizA71iJM4as4f5xcDfecZtHGg=/fit-in/200x150/filters:strip_icc()/pic6972335.png,3016
511,Silverton,,1991,7.12171,6.01,3.2339,1085.0,1|2|3|4,https://cf.geekdo-images.com/UlbnIzqpeba3cKzix16Rag__thumb/img/6mycj48eFrt2aduGFPjU9E6qbpU=/fit-in/200x150/filters:strip_icc()/pic223025.jpg,3017
112373,BraveRats,,2011,6.46527,6.00991,1.1371,2725.0,2,https://cf.geekdo-images.com/2ez8PebxqA3cYpsO7hXA0g__thumb/img/MvIwvNscfllnyGkgYRKkIOSruXM=/fit-in/200x150/filters:strip_icc()/pic5208405.jpg,3018
8172,Coyote,코요테,2003,6.63261,6.00989,1.1825,1943.0,4|5|6,https://cf.geekdo-images.com/SI7PmZvgnG_eGtTLjDUFXw__thumb/img/aZEEzxcuT4dkm6-7aCSdNBEBRIs=/fit-in/200x150/filters:strip_icc()/pic6884733.jpg,3019
9215,Revolution: The Dutch Revolt 1568-1648,,2004,7.28054,6.00945,4.2475,957.0,2|3|4|5,https://cf.geekdo-images.com/EbF3Ps_FRtz8yT1anga9tQ__thumb/img/QEfoTUWtLEgOiQo2UUKf2kRNmSU=/fit-in/200x150/filters:strip_icc()/pic54565.jpg,3020
377793,Jekyll & Hyde vs Scotland Yard,,2023,7.33517,6.00931,2.1579,891.0,2,https://cf.geekdo-images.com/xs5xpsaXO-Ij2mWAWxoA5Q__thumb/img/f9mRlUBrTGZU-zJ3Fx6-BsCfrZ0=/fit-in/200x150/filters:strip_icc()/pic7976004.png,3021
142296,Funemployed,,2013,6.62982,6.00928,1.1509,2141.0,4|5|6|7,https://cf.geekdo-images.com/o-fsLzEaCHcoAv3oxzOI_w__thumb/img/c40hqqP80E7K0mg7ysCBeW7K7gA=/fit-in/200x150/filters:strip_icc()/pic3558503.jpg,3022
359764,Shake That City,,2023,7.06824,6.00891,1.8571,1118.0,1|2|3|4,https://cf.geekdo-images.com/HJTx3HjuW0acQISomdQ7QA__thumb/img/V5Jf9iL3eZkgvvfiaDvoD6HRhPM=/fit-in/200x150/filters:strip_icc()/pic6776267.png,3023
293264,Monsters on Board,,2022,7.53028,6.00884,2.8095,798.0,1|2|3|4,https://cf.geekdo-images.com/4x3DE_jRB4invKrtYDNriw__thumb/img/_UnMQ9TVFcscfDbHeczqMBCY6tw=/fit-in/200x150/filters:strip_icc()/pic5052595.jpg,3024
1044,Gunslinger,,1982,7.16517,6.00845,3.2903,1095.0,2|3|4|5|6|7,https://cf.geekdo-images.com/mdIf5kqUarOQnxd16Lz8HA__thumb/img/4xczzQ-tc7Xo42TBFLDTMj5TbQA=/fit-in/200x150/filters:strip_icc()/pic184259.jpg,3025
8195,Viva Mouse!,생쥐 만세!,2002,6.81921,6.00844,1.0855,1569.0,2|3|4,https://cf.geekdo-images.com/GAr_zR5L9hNPGvdjXdXuHA__thumb/img/qoGWzvJKNZqVg0rN4smWrfNOlAU=/fit-in/200x150/filters:strip_icc()/pic8774174.png,3026
199723,"UltraQuest: Gold, Ruhm! und Ehre!",,2016,8.20263,6.00841,2.6129,602.0,1|2|3|4,https://cf.geekdo-images.com/qLFKi7SszvYW7xvrdPJ6BA__thumb/img/6SAanacns4A1PaJMkrb1EZoxThs=/fit-in/200x150/filters:strip_icc()/pic3026472.jpg,3027
253185,Chai,,2019,6.67822,6.00835,1.7193,1970.0,2|3|4|5,https://cf.geekdo-images.com/wMd7npCj8VObsqMVK5kawg__thumb/img/gn57JBYDT_FOSqFvnJH68zECEq4=/fit-in/200x150/filters:strip_icc()/pic4175159.jpg,3028
124827,Space Cadets: Away Missions,,2015,7.32531,6.00815,2.6222,911.0,1|2|3|4|5|6,https://cf.geekdo-images.com/mYoMSJr5K53vJb2Y0SzVpA__thumb/img/oaDYN_QzGnFlYaCSkYwvrOsdLSM=/fit-in/200x150/filters:strip_icc()/pic1927835.jpg,3029
18748,Unhappy King Charles!,,2008,7.59144,6.00814,3.2913,744.0,2,https://cf.geekdo-images.com/THnnB9SIT0gN5s8tp-Hy_g__thumb/img/2BJfdXsj-GvOiIfiA0d9ahs4NXM=/fit-in/200x150/filters:strip_icc()/pic407727.jpg,3030
237211,Valhalla,,2018,7.12389,6.00809,2.1111,1542.0,1|2|3|4|5|6,https://cf.geekdo-images.com/3CGgrR3sPj17KPJ7bAdvCA__thumb/img/dKKlcnujEuGqLcspRMdbaA6Ckzo=/fit-in/200x150/filters:strip_icc()/pic7870972.jpg,3031
233955,Montana,,2017,6.69123,6.00802,2.2292,1760.0,2|3|4,https://cf.geekdo-images.com/m6DfJ9oG_ybEIpUl775i1A__thumb/img/bNUl4T8JfVs7_XdFN3qaXJBZDOo=/fit-in/200x150/filters:strip_icc()/pic3714270.jpg,3032
287941,Formosa Tea,대만 차 연대기,2019,7.36877,6.0077,3.413,858.0,2|3|4,https://cf.geekdo-images.com/zUU7fyzcPmC5dJ9ovT90vQ__thumb/img/X5Ls0TJfgBx0WZOa7Ak9FCu9qdg=/fit-in/200x150/filters:strip_icc()/pic4928296.jpg,3033
38506,Witch of Salem,,2008,6.63102,6.00759,2.4868,1981.0,1|2|3|4,https://cf.geekdo-images.com/B6QAQ6-Ft3c6HDnTzvhEBw__thumb/img/hTDRm-qY3z6l34l8cnQOcVWkMAc=/fit-in/200x150/filters:strip_icc()/pic564525.jpg,3034
191572,Animals on Board,방주에 탈 동물들,2016,6.52513,6.00747,1.5152,2241.0,3|4,https://cf.geekdo-images.com/NLgUgFH88DJogE-16PPFsw__thumb/img/CuInp1YTUxTZlrIi3TMTcUwQcKs=/fit-in/200x150/filters:strip_icc()/pic2845593.jpg,3035
319579,Crash Octopus,거대문어소동,2021,6.9469,6.00745,1.3571,1252.0,3|4|5,https://cf.geekdo-images.com/2nix8SKlJngZREZvW3D9WQ__thumb/img/6-Koxy3YHPZIREI5QkLWWZgyzlU=/fit-in/200x150/filters:strip_icc()/pic5673787.png,3036
271530,Ankh'or,황금 앙크,2019,6.88965,6.00742,1.75,1383.0,2|3|4,https://cf.geekdo-images.com/Knb4fcoNLCpoO0GpcoPg3A__thumb/img/xXWjsvCfCbYFnukrCuUmogb4kmc=/fit-in/200x150/filters:strip_icc()/pic5009116.jpg,3037
153623,Limes,,2014,6.8183,6.0069,1.8305,1398.0,1|2,https://cf.geekdo-images.com/wdWQq8E8yn6tb9eplhVjQg__thumb/img/APJx_YoQqCxDKIxsDlWMLjthdOw=/fit-in/200x150/filters:strip_icc()/pic2012159.png,3038
161226,The Builders: Antiquity,,2015,6.62702,6.00676,1.9481,1917.0,2|3|4,https://cf.geekdo-images.com/D_KnKBBIOrPvqykC_wkRow__thumb/img/-xPxSrRrIdgDxRRi43-5Ml0ieyM=/fit-in/200x150/filters:strip_icc()/pic3095866.jpg,3039
